Id,Accidents,Body_type,Year,Fuel_economy_combined,Days_on_market,Rating,Distance,Color,Drivetrain,Engine,Make,Mileage,Model,Transmission,Additional_features,Previous_owners,Price_drops,Photos,Seats,Seller_type,Trim,Price
273782698,0,SUV / Crossover,2017,23 MPG,9,FAIR_PRICE,99.4151,SILVER,ALL_WHEEL_DRIVE,I4,Kia,68369,Sportage,6-Speed Automatic,3,1,,,5,DEALER,LX AWD,13900.0
274152156,0,SUV / Crossover,2013,25 MPG,4,FAIR_PRICE,27.368555,BLACK,FRONT_WHEEL_DRIVE,I4,Kia,88993,Sorento,6-Speed Automatic,3,1,,True,7,DEALER,LX,8952.0
268044819,0,SUV / Crossover,2016,23 MPG,105,FAIR_PRICE,138.19037,RED,ALL_WHEEL_DRIVE,I4,Kia,93892,Sorento,Automatic,3,1,,True,7,DEALER,LX AWD,12500.0
273239921,0,SUV / Crossover,2017,25 MPG,17,FAIR_PRICE,183.00247,RED,FRONT_WHEEL_DRIVE,I4,Kia,64078,Sportage,Automatic,3,3,,True,5,DEALER,LX,12995.0
273530998,0,SUV / Crossover,2014,21 MPG,14,FAIR_PRICE,169.35323,UNKNOWN,ALL_WHEEL_DRIVE,I4,Kia,81747,Sorento,6-Speed Automatic,4,2,,True,7,DEALER,LX AWD,11500.0
274389116,0,SUV / Crossover,2017,21 MPG,2,FAIR_PRICE,125.91904,UNKNOWN,ALL_WHEEL_DRIVE,I4,Kia,38905,Sportage,Automatic,6,1,,,5,DEALER,SX Turbo AWD,20900.0
270434029,0,SUV / Crossover,2014,23 MPG,70,FAIR_PRICE,108.10507,SILVER,FRONT_WHEEL_DRIVE,I4,Kia,73220,Sorento,6-Speed Automatic,7,1,,True,7,DEALER,LX,11423.0
274457258,0,SUV / Crossover,2020,24 MPG,1,FAIR_PRICE,180.90224,GRAY,ALL_WHEEL_DRIVE,I4,Kia,11126,Sportage,Automatic,3,1,,True,5,DEALER,LX AWD,19998.0
272818133,0,SUV / Crossover,2017,23 MPG,23,FAIR_PRICE,199.80481,WHITE,ALL_WHEEL_DRIVE,I4,Kia,17805,Sportage,Automatic,12,1,,True,5,DEALER,EX AWD,20595.0
262653181,0,SUV / Crossover,2018,,164,FAIR_PRICE,178.3572,SILVER,FRONT_WHEEL_DRIVE,I4,Kia,13278,Sportage,6-Speed Automatic Overdrive,4,1,,True,5,DEALER,EX,19187.0
274266642,0,SUV / Crossover,2017,21 MPG,3,FAIR_PRICE,59.794193,UNKNOWN,ALL_WHEEL_DRIVE,I4,Kia,19720,Sportage,6-Speed Automatic,6,1,,,5,DEALER,SX Turbo AWD,21628.0
265703779,0,SUV / Crossover,2017,24 MPG,129,FAIR_PRICE,125.32423,GRAY,FRONT_WHEEL_DRIVE,I4,Kia,32157,Sorento,6-Speed Automatic,5,2,,True,7,DEALER,LX FWD,16991.0
274142902,0,SUV / Crossover,2017,23 MPG,5,FAIR_PRICE,99.34547,BLACK,ALL_WHEEL_DRIVE,I4,Kia,38622,Sportage,Automatic,4,1,,True,5,DEALER,EX AWD,18300.0
273567285,0,SUV / Crossover,2019,21 MPG,13,FAIR_PRICE,99.43534,WHITE,ALL_WHEEL_DRIVE,V6,Kia,38350,Sorento,8-Speed Automatic,3,1,,True,7,DEALER,LX V6 AWD,19199.0
271899383,0,SUV / Crossover,2017,23 MPG,38,FAIR_PRICE,114.04009,RED,ALL_WHEEL_DRIVE,I4,Kia,31763,Sportage,6-Speed Automatic,4,1,,True,5,DEALER,EX AWD,18480.0
274169498,1,SUV / Crossover,2017,23 MPG,4,FAIR_PRICE,62.371197,BLUE,ALL_WHEEL_DRIVE,I4,Kia,21305,Sorento,6-Speed Automatic,3,1,,True,7,DEALER,LX AWD,17756.0
271897250,0,SUV / Crossover,2016,23 MPG,38,FAIR_PRICE,7.5622463,WHITE,ALL_WHEEL_DRIVE,I4,Kia,18098,Sorento,Automatic,4,2,,True,7,DEALER,LX AWD,16998.0
273193795,0,SUV / Crossover,2017,21 MPG,17,FAIR_PRICE,189.79665,RED,FRONT_WHEEL_DRIVE,V6,Kia,44263,Sorento,6-Speed Automatic,6,1,,True,7,DEALER,EX V6 FWD,21450.0
273466043,0,SUV / Crossover,2017,23 MPG,14,FAIR_PRICE,133.39069,UNKNOWN,ALL_WHEEL_DRIVE,I4,Kia,20772,Sportage,6-Speed Automatic,3,1,,True,5,DEALER,LX AWD,16401.0
273102316,1,SUV / Crossover,2014,,19,FAIR_PRICE,122.73602,SILVER,,,Kia,73987,Sorento,Automatic,4,3,,True,,DEALER,EX V6,12455.0
273074884,0,SUV / Crossover,2018,23 MPG,19,FAIR_PRICE,8.090603,SILVER,ALL_WHEEL_DRIVE,I4,Kia,9568,Sportage,Automatic,3,1,,True,5,DEALER,LX AWD,18222.0
274168420,1,SUV / Crossover,2014,21 MPG,4,FAIR_PRICE,121.47392,UNKNOWN,ALL_WHEEL_DRIVE,V6,Kia,50697,Sorento,6-Speed Automatic,6,1,True,True,7,DEALER,SX AWD,16245.0
268514989,0,SUV / Crossover,2012,23 MPG,99,FAIR_PRICE,114.167946,SILVER,ALL_WHEEL_DRIVE,I4,Kia,42663,Sportage,Automatic,2,1,,,5,DEALER,LX AWD,10991.0
243862060,0,SUV / Crossover,2014,22 MPG,369,FAIR_PRICE,53.30719,BLUE,ALL_WHEEL_DRIVE,I4,Kia,86236,Sportage,6-Speed Automatic,3,1,,True,5,DEALER,EX AWD,12150.0
273718943,0,SUV / Crossover,2018,,10,FAIR_PRICE,116.14724,WHITE,FRONT_WHEEL_DRIVE,I4,Kia,30365,Sportage,6-Speed Automatic Overdrive,3,1,,True,5,DEALER,LX,14991.0
272226506,0,SUV / Crossover,2018,,32,FAIR_PRICE,36.752354,UNKNOWN,ALL_WHEEL_DRIVE,I4,Kia,20300,Sportage,6-Speed Automatic Overdrive,3,1,True,True,5,DEALER,LX AWD,16977.0
270629122,0,SUV / Crossover,2019,22 MPG,64,FAIR_PRICE,158.5214,SILVER,FRONT_WHEEL_DRIVE,V6,Kia,24556,Sorento,8-Speed Automatic,3,2,,True,7,DEALER,LX V6 FWD,19495.0
268286356,0,SUV / Crossover,2017,23 MPG,101,FAIR_PRICE,27.368555,WHITE,ALL_WHEEL_DRIVE,I4,Kia,59501,Sportage,6-Speed Automatic,4,2,,True,5,DEALER,EX AWD,16454.0
272832386,0,SUV / Crossover,2015,23 MPG,23,FAIR_PRICE,172.3809,BLACK,FRONT_WHEEL_DRIVE,I4,Kia,39060,Sorento,6-Speed Automatic,2,2,,True,7,DEALER,LX,13800.0
274511237,0,SUV / Crossover,2017,23 MPG,1,FAIR_PRICE,176.35541,BLACK,ALL_WHEEL_DRIVE,I4,Kia,24731,Sportage,Automatic,4,1,,True,5,DEALER,LX AWD,16918.0
273005791,1,SUV / Crossover,2015,21 MPG,21,FAIR_PRICE,44.053783,SILVER,FRONT_WHEEL_DRIVE,V6,Kia,120038,Sorento,Automatic,2,2,True,True,7,DEALER,LX V6,9580.0
274386887,0,SUV / Crossover,2017,23 MPG,2,FAIR_PRICE,170.27007,SILVER,ALL_WHEEL_DRIVE,I4,Kia,27722,Sportage,6-Speed Automatic,3,1,,True,5,DEALER,LX AWD,16927.0
274520277,0,SUV / Crossover,2019,49 MPG,1,FAIR_PRICE,121.40981,WHITE,FRONT_WHEEL_DRIVE,I4,Kia,29950,Niro,Automatic,3,1,,True,5,DEALER,LX FWD,16397.0
272414982,0,SUV / Crossover,2017,22 MPG,30,FAIR_PRICE,101.54032,UNKNOWN,ALL_WHEEL_DRIVE,I4,Kia,25611,Sorento,6-Speed Automatic,6,1,,True,5,DEALER,2.0T EX AWD,21950.0
273449138,1,SUV / Crossover,2017,23 MPG,15,FAIR_PRICE,28.11143,RED,ALL_WHEEL_DRIVE,I4,Kia,24318,Sportage,6-Speed Automatic,4,1,,True,5,DEALER,LX AWD,15843.0
273906554,0,SUV / Crossover,2015,21 MPG,8,FAIR_PRICE,126.66172,WHITE,FRONT_WHEEL_DRIVE,V6,Kia,36668,Sorento,Automatic,6,1,,True,7,DEALER,SX Limited,17998.0
271710585,0,SUV / Crossover,2017,23 MPG,42,FAIR_PRICE,184.93333,RED,ALL_WHEEL_DRIVE,I4,Kia,33137,Sportage,6-Speed Automatic,5,1,,True,5,DEALER,EX AWD,18900.0
264934835,0,SUV / Crossover,2019,23 MPG,137,FAIR_PRICE,181.669,UNKNOWN,ALL_WHEEL_DRIVE,I4,Kia,6291,Sportage,Automatic,3,1,,True,5,DEALER,LX AWD,18880.0
273043090,0,SUV / Crossover,2013,25 MPG,20,FAIR_PRICE,60.965298,UNKNOWN,FRONT_WHEEL_DRIVE,I4,Kia,91594,Sportage,6-Speed Automatic,3,2,,True,5,DEALER,LX,9164.0
271612683,0,SUV / Crossover,2015,22 MPG,44,FAIR_PRICE,114.23529,BLACK,ALL_WHEEL_DRIVE,I4,Kia,59861,Sportage,Automatic,2,3,,True,5,DEALER,LX AWD,12988.0
272543078,0,SUV / Crossover,2011,,28,FAIR_PRICE,149.10805,RED,FRONT_WHEEL_DRIVE,I4,Kia,157999,Sorento,6-Speed Manual,6,2,,True,7,DEALER,LX,5995.0
274457265,0,SUV / Crossover,2019,23 MPG,1,FAIR_PRICE,180.90224,BLACK,ALL_WHEEL_DRIVE,I4,Kia,10135,Sportage,Automatic,3,1,,True,5,DEALER,LX AWD,18998.0
268621628,0,SUV / Crossover,2017,49 MPG,98,FAIR_PRICE,54.56265,RED,FRONT_WHEEL_DRIVE,I4,Kia,28862,Niro,6-Speed Dual Clutch,3,1,,True,5,DEALER,LX,16489.0
273397167,0,SUV / Crossover,2017,20 MPG,15,FAIR_PRICE,126.39712,RED,ALL_WHEEL_DRIVE,V6,Kia,43337,Sorento,Automatic,4,1,,True,7,DEALER,LX V6 AWD,17704.0
273316634,0,SUV / Crossover,2017,25 MPG,16,FAIR_PRICE,181.26616,RED,FRONT_WHEEL_DRIVE,I4,Kia,86793,Sportage,Automatic,3,2,,True,5,DEALER,LX,11730.0
273830624,1,SUV / Crossover,2017,23 MPG,9,FAIR_PRICE,29.051134,RED,ALL_WHEEL_DRIVE,I4,Kia,27694,Sportage,Automatic,5,1,,True,5,DEALER,EX AWD,18479.0
272302096,0,SUV / Crossover,2017,23 MPG,31,FAIR_PRICE,132.93776,RED,ALL_WHEEL_DRIVE,I4,Kia,11184,Sportage,6-Speed Automatic,4,2,,True,5,DEALER,EX AWD,20000.0
274168005,0,SUV / Crossover,2017,23 MPG,4,FAIR_PRICE,101.504,RED,ALL_WHEEL_DRIVE,I4,Kia,17902,Sorento,6-Speed Automatic,3,1,,True,7,DEALER,LX AWD,19000.0
274093052,0,SUV / Crossover,2016,25 MPG,6,FAIR_PRICE,116.14724,RED,FRONT_WHEEL_DRIVE,I4,Kia,53586,Sorento,6-Speed Automatic,3,2,,True,7,DEALER,LX,13991.0
270807036,1,SUV / Crossover,2014,23 MPG,59,FAIR_PRICE,11.083585,RED,FRONT_WHEEL_DRIVE,I4,Kia,73461,Sorento,6-Speed Automatic,2,2,,True,7,DEALER,LX,11000.0
273823043,1,SUV / Crossover,2017,25 MPG,9,FAIR_PRICE,135.29425,RED,FRONT_WHEEL_DRIVE,I4,Kia,39847,Sportage,Automatic,4,1,,True,5,DEALER,LX,13991.0
273954174,1,SUV / Crossover,2017,24 MPG,8,FAIR_PRICE,21.862148,GRAY,FRONT_WHEEL_DRIVE,I4,Kia,84931,Sorento,6-Speed Automatic,6,1,,True,7,DEALER,LX FWD,12949.0
245419680,0,SUV / Crossover,2014,21 MPG,353,FAIR_PRICE,187.26575,GRAY,ALL_WHEEL_DRIVE,V6,Kia,87698,Sorento,Automatic,2,1,,True,7,DEALER,LX V6 AWD,11987.0
269073848,0,SUV / Crossover,2019,23 MPG,93,FAIR_PRICE,166.52904,BLACK,ALL_WHEEL_DRIVE,I4,Kia,6790,Sportage,Automatic,3,1,,True,5,DEALER,LX AWD,19490.0
269364602,0,SUV / Crossover,2017,23 MPG,88,FAIR_PRICE,181.23134,BLUE,ALL_WHEEL_DRIVE,I4,Kia,29526,Sportage,Automatic,4,1,,True,5,DEALER,LX AWD,16350.0
270483932,0,SUV / Crossover,2016,23 MPG,67,FAIR_PRICE,169.35323,GRAY,ALL_WHEEL_DRIVE,I4,Kia,76540,Sorento,6-Speed Automatic,4,1,,True,7,DEALER,LX AWD,13600.0
272735680,0,SUV / Crossover,2014,21 MPG,24,FAIR_PRICE,106.56411,RED,ALL_WHEEL_DRIVE,I4,Kia,86541,Sorento,6-Speed Automatic,2,2,,True,7,DEALER,LX AWD,11480.0
273092834,0,SUV / Crossover,2012,25 MPG,19,FAIR_PRICE,189.21332,SILVER,FRONT_WHEEL_DRIVE,I4,Kia,124065,Sorento,6-Speed Automatic,7,4,True,True,7,DEALER,LX,7500.0
274273171,0,SUV / Crossover,2013,25 MPG,3,FAIR_PRICE,17.95526,SILVER,FRONT_WHEEL_DRIVE,I4,Kia,97442,Sportage,6-Speed Automatic,5,2,,True,5,DEALER,LX,8990.0
273303798,0,SUV / Crossover,2017,24 MPG,16,FAIR_PRICE,122.01448,RED,FRONT_WHEEL_DRIVE,I4,Kia,6028,Sorento,6-Speed Automatic,3,1,,True,7,DEALER,LX FWD,17449.0
264023676,0,SUV / Crossover,2017,,148,FAIR_PRICE,175.59674,UNKNOWN,FRONT_WHEEL_DRIVE,I4,Kia,36160,Niro,6-Speed Automatic,3,1,,True,5,DEALER,LX,16573.0
238665505,0,SUV / Crossover,2016,23 MPG,424,FAIR_PRICE,165.37592,WHITE,ALL_WHEEL_DRIVE,I4,Kia,95651,Sorento,6-Speed Automatic,3,2,,True,7,DEALER,LX AWD,12500.0
225794666,0,SUV / Crossover,2015,22 MPG,567,FAIR_PRICE,165.37592,SILVER,ALL_WHEEL_DRIVE,I4,Kia,37842,Sportage,6-Speed Automatic,3,2,,True,5,DEALER,LX AWD,13900.0
272101945,1,SUV / Crossover,2017,23 MPG,35,FAIR_PRICE,189.79665,SILVER,ALL_WHEEL_DRIVE,I4,Kia,46904,Sportage,6-Speed Automatic,6,1,True,True,5,DEALER,EX AWD,17716.0
264795184,0,SUV / Crossover,2011,24 MPG,140,FAIR_PRICE,190.13423,RED,ALL_WHEEL_DRIVE,I4,Kia,91000,Sportage,,2,2,,True,5,DEALER,LX AWD,8999.0
273477960,1,SUV / Crossover,2017,23 MPG,14,FAIR_PRICE,59.794193,BLACK,ALL_WHEEL_DRIVE,I4,Kia,31915,Sportage,6-Speed Automatic,8,1,,True,5,DEALER,EX AWD,19172.0
272169080,0,SUV / Crossover,2017,23 MPG,34,FAIR_PRICE,125.91904,RED,ALL_WHEEL_DRIVE,I4,Kia,47572,Sportage,Automatic,7,1,,True,5,DEALER,EX AWD,18672.0
261892437,0,SUV / Crossover,2015,22 MPG,174,FAIR_PRICE,44.29473,SILVER,ALL_WHEEL_DRIVE,I4,Kia,55926,Sportage,6-Speed Automatic,3,2,,True,5,DEALER,LX AWD,12925.0
272334730,1,SUV / Crossover,2019,25 MPG,31,FAIR_PRICE,27.304802,BLACK,FRONT_WHEEL_DRIVE,I4,Kia,13204,Sportage,Automatic,3,2,,True,5,DEALER,LX FWD,16790.0
271799985,1,SUV / Crossover,2014,,40,FAIR_PRICE,32.53348,RED,ALL_WHEEL_DRIVE,I4,Kia,75401,Sorento,6-Speed Automatic Overdrive,2,1,,True,7,DEALER,LX AWD,11499.0
272363544,2,SUV / Crossover,2015,24 MPG,30,FAIR_PRICE,175.59674,GREEN,FRONT_WHEEL_DRIVE,I4,Kia,57143,Sportage,6-Speed Automatic,3,1,,True,5,DEALER,LX,12000.0
273621364,1,SUV / Crossover,2013,21 MPG,11,FAIR_PRICE,113.167534,SILVER,ALL_WHEEL_DRIVE,V6,Kia,95353,Sorento,6-Speed Automatic,2,3,,,7,DEALER,LX AWD,9282.0
263148011,0,SUV / Crossover,2016,23 MPG,158,FAIR_PRICE,176.35541,SILVER,ALL_WHEEL_DRIVE,I4,Kia,60531,Sorento,Automatic,5,1,,True,7,DEALER,LX AWD,15000.0
273212023,0,SUV / Crossover,2017,25 MPG,17,FAIR_PRICE,175.91122,SILVER,FRONT_WHEEL_DRIVE,I4,Kia,39585,Sportage,6-Speed Automatic,3,1,,True,5,DEALER,LX,14991.0
274457260,0,SUV / Crossover,2020,24 MPG,1,FAIR_PRICE,180.90224,RED,ALL_WHEEL_DRIVE,I4,Kia,12386,Sportage,Automatic,3,1,,True,5,DEALER,LX AWD,19998.0
272161926,0,SUV / Crossover,2014,24 MPG,34,FAIR_PRICE,68.790436,RED,FRONT_WHEEL_DRIVE,I4,Kia,139679,Sportage,6-Speed Automatic,2,1,,True,5,DEALER,LX,7977.0
270416224,0,SUV / Crossover,2019,,70,FAIR_PRICE,60.21264,WHITE,ALL_WHEEL_DRIVE,I4,Kia,8708,Sportage,6-Speed Automatic Overdrive,3,1,,True,5,DEALER,LX AWD,18990.0
266595934,0,SUV / Crossover,2009,18 MPG,119,FAIR_PRICE,66.99266,GRAY,FOUR_WHEEL_DRIVE,V6,Kia,98567,Borrego,Automatic,1,2,,True,7,DEALER,EX V6 4WD,6995.0
272145507,0,SUV / Crossover,2016,23 MPG,35,FAIR_PRICE,25.25023,WHITE,ALL_WHEEL_DRIVE,I4,Kia,35779,Sorento,6-Speed Automatic,3,1,,True,7,DEALER,LX AWD,16400.0
274457263,0,SUV / Crossover,2020,24 MPG,1,FAIR_PRICE,180.90224,SILVER,ALL_WHEEL_DRIVE,I4,Kia,12465,Sportage,Automatic,3,1,,True,5,DEALER,LX AWD,19998.0
274171869,0,SUV / Crossover,2016,22 MPG,4,FAIR_PRICE,170.44063,BLACK,ALL_WHEEL_DRIVE,I4,Kia,53258,Sportage,6-Speed Automatic,4,2,,True,5,DEALER,EX AWD,15953.0
272587852,0,SUV / Crossover,2012,24 MPG,27,FAIR_PRICE,23.52424,BLACK,ALL_WHEEL_DRIVE,I4,Kia,101859,Sorento,6-Speed Automatic,2,2,True,True,7,DEALER,LX 4WD,8500.0
274457252,0,SUV / Crossover,2020,24 MPG,1,FAIR_PRICE,180.90224,SILVER,ALL_WHEEL_DRIVE,I4,Kia,12479,Sportage,Automatic,3,1,,True,5,DEALER,LX AWD,19998.0
274629225,0,SUV / Crossover,2020,21 MPG,0,FAIR_PRICE,121.40981,RED,ALL_WHEEL_DRIVE,V6,Kia,20653,Sorento,Automatic,0,1,,True,7,DEALER,LX V6 AWD,23197.0
273117932,0,SUV / Crossover,2016,22 MPG,18,FAIR_PRICE,18.487644,SILVER,ALL_WHEEL_DRIVE,I4,Kia,72702,Sportage,6-Speed Automatic,4,1,,True,5,DEALER,EX AWD,14495.0
272946541,0,SUV / Crossover,2017,20 MPG,21,FAIR_PRICE,99.4151,GRAY,ALL_WHEEL_DRIVE,V6,Kia,28097,Sorento,6-Speed Automatic,7,1,,True,7,DEALER,SX V6 AWD,26900.0
274294229,0,SUV / Crossover,2017,23 MPG,3,FAIR_PRICE,150.22752,SILVER,ALL_WHEEL_DRIVE,I4,Kia,23679,Sorento,6-Speed Automatic,8,1,,True,7,DEALER,LX AWD,19474.0
274151623,1,SUV / Crossover,2016,22 MPG,4,FAIR_PRICE,48.31948,SILVER,ALL_WHEEL_DRIVE,I4,Kia,54950,Sportage,6-Speed Automatic,2,2,,True,5,DEALER,LX AWD,13260.0
262537295,0,SUV / Crossover,2013,24 MPG,165,FAIR_PRICE,99.45305,UNKNOWN,ALL_WHEEL_DRIVE,I4,Kia,96048,Sorento,6-Speed Automatic,2,3,,,7,DEALER,LX AWD,9255.0
274198288,0,SUV / Crossover,2016,20 MPG,4,FAIR_PRICE,114.80741,GRAY,ALL_WHEEL_DRIVE,V6,Kia,43106,Sorento,Automatic,3,1,,,7,DEALER,LX V6 AWD,16688.0
274201877,0,SUV / Crossover,2020,30 MPG,4,FAIR_PRICE,7.0965405,GRAY,FRONT_WHEEL_DRIVE,I4,Kia,27289,Soul,Automatic,3,1,,True,5,DEALER,S FWD,16197.0
266839616,0,SUV / Crossover,2017,23 MPG,116,FAIR_PRICE,97.317726,BLUE,ALL_WHEEL_DRIVE,I4,Kia,22216,Sportage,6-Speed Automatic,4,1,,True,5,DEALER,EX AWD,19700.0
255220997,0,SUV / Crossover,2019,23 MPG,249,FAIR_PRICE,166.52904,SILVER,ALL_WHEEL_DRIVE,I4,Kia,15530,Sportage,Automatic,3,1,,True,5,DEALER,LX AWD,18490.0
274189002,1,SUV / Crossover,2008,20 MPG,4,FAIR_PRICE,122.96173,RED,FRONT_WHEEL_DRIVE,V6,Kia,118034,Sportage,4-Speed Automatic,1,1,,True,5,DEALER,LX V6,4700.0
270031269,0,SUV / Crossover,2015,22 MPG,79,FAIR_PRICE,187.15822,WHITE,ALL_WHEEL_DRIVE,I4,Kia,96455,Sorento,6-Speed Automatic,2,3,,True,7,DEALER,LX AWD,11420.0
273201894,0,SUV / Crossover,2014,22 MPG,17,FAIR_PRICE,155.21994,UNKNOWN,ALL_WHEEL_DRIVE,I4,Kia,114656,Sportage,6-Speed Automatic,2,3,,True,5,DEALER,LX AWD,9495.0
273210774,1,SUV / Crossover,2017,24 MPG,17,FAIR_PRICE,48.31948,BLUE,FRONT_WHEEL_DRIVE,I4,Kia,51114,Sorento,6-Speed Automatic,3,1,,True,7,DEALER,LX FWD,14670.0
273822973,1,SUV / Crossover,2016,25 MPG,9,FAIR_PRICE,17.420172,UNKNOWN,FRONT_WHEEL_DRIVE,I4,Kia,53661,Sorento,Automatic,6,1,,True,7,DEALER,LX,13993.0
274389094,0,SUV / Crossover,2017,23 MPG,2,FAIR_PRICE,125.91904,BLUE,ALL_WHEEL_DRIVE,I4,Kia,37216,Sportage,Automatic,8,1,,,5,DEALER,EX AWD,19800.0
269192810,0,SUV / Crossover,2020,,91,FAIR_PRICE,61.03027,BLUE,ALL_WHEEL_DRIVE,I4,Kia,6811,Sportage,6-Speed Automatic Overdrive,3,1,,True,5,DEALER,S AWD,23550.0
273219080,0,SUV / Crossover,2018,,17,FAIR_PRICE,103.18357,BLUE,ALL_WHEEL_DRIVE,I4,Kia,10687,Sportage,6-Speed Automatic Overdrive,6,1,,True,5,DEALER,EX AWD,21277.0
273909723,0,SUV / Crossover,2019,21 MPG,8,FAIR_PRICE,125.91904,WHITE,ALL_WHEEL_DRIVE,V6,Kia,22249,Sorento,Automatic,8,1,,True,7,DEALER,EX V6 AWD,26900.0
271420434,0,SUV / Crossover,2020,21 MPG,48,FAIR_PRICE,121.40981,WHITE,ALL_WHEEL_DRIVE,V6,Kia,20145,Sorento,Automatic,3,1,,True,7,DEALER,LX V6 AWD,23297.0
274525196,0,SUV / Crossover,2018,49 MPG,1,FAIR_PRICE,159.04663,BLACK,FRONT_WHEEL_DRIVE,I4,Kia,65939,Niro,Automatic,4,1,,True,5,DEALER,LX FWD,14141.0
273049404,0,SUV / Crossover,2017,20 MPG,20,FAIR_PRICE,125.91904,SILVER,ALL_WHEEL_DRIVE,V6,Kia,55961,Sorento,Automatic,7,1,,True,7,DEALER,SX V6 AWD,22877.0
263256019,0,SUV / Crossover,2017,23 MPG,157,FAIR_PRICE,45.61593,SILVER,ALL_WHEEL_DRIVE,I4,Kia,36812,Sportage,6-Speed Automatic,4,1,,True,5,DEALER,EX AWD,18388.0
273488093,0,SUV / Crossover,2017,25 MPG,14,FAIR_PRICE,19.174112,BLUE,FRONT_WHEEL_DRIVE,I4,Kia,54143,Sportage,6-Speed Automatic,6,2,,True,5,DEALER,EX,16490.0
274642508,,SUV / Crossover,2017,23 MPG,0,FAIR_PRICE,21.695168,SILVER,ALL_WHEEL_DRIVE,I4,Kia,25770,Sportage,6-Speed Automatic,2,,,True,5,DEALER,LX AWD,16215.0
273388416,0,SUV / Crossover,2016,20 MPG,15,FAIR_PRICE,7.814096,BLACK,ALL_WHEEL_DRIVE,V6,Kia,70987,Sorento,6-Speed Automatic,6,1,True,True,7,DEALER,SX V6 AWD,18423.0
272706306,2,SUV / Crossover,2013,25 MPG,24,FAIR_PRICE,17.95526,RED,FRONT_WHEEL_DRIVE,I4,Kia,122895,Sportage,6-Speed Automatic,5,1,,True,5,DEALER,LX,7999.0
273668097,0,SUV / Crossover,2011,25 MPG,11,FAIR_PRICE,101.504,GREEN,FRONT_WHEEL_DRIVE,I4,Kia,78974,Sorento,6-Speed Automatic,2,2,,True,7,DEALER,LX,8500.0
273039735,0,SUV / Crossover,2016,23 MPG,20,FAIR_PRICE,85.774025,UNKNOWN,ALL_WHEEL_DRIVE,I4,Kia,42186,Sorento,6-Speed Automatic,3,1,,True,7,DEALER,LX AWD,15988.0
272865934,0,SUV / Crossover,2013,23 MPG,22,FAIR_PRICE,71.09479,SILVER,ALL_WHEEL_DRIVE,I4,Kia,70137,Sportage,Automatic,3,2,,True,5,DEALER,EX AWD,12895.0
272575409,0,SUV / Crossover,2016,22 MPG,28,FAIR_PRICE,12.710085,BLACK,ALL_WHEEL_DRIVE,I4,Kia,55366,Sportage,6-Speed Automatic,6,3,,True,5,DEALER,EX AWD,15817.0
255720200,1,SUV / Crossover,2009,23 MPG,244,FAIR_PRICE,32.597374,BLACK,FRONT_WHEEL_DRIVE,I4,Kia,111120,Rondo,Automatic,2,3,,True,7,DEALER,LX,4995.0
272111672,0,SUV / Crossover,2014,23 MPG,35,FAIR_PRICE,128.54901,UNKNOWN,FRONT_WHEEL_DRIVE,I4,Kia,129468,Sorento,6-Speed Automatic,2,1,,True,7,DEALER,LX,8714.0
273049387,0,SUV / Crossover,2017,21 MPG,20,FAIR_PRICE,125.91904,WHITE,ALL_WHEEL_DRIVE,I4,Kia,36765,Sportage,Automatic,7,1,,True,,DEALER,SX Turbo AWD,21477.0
274389091,0,SUV / Crossover,2017,23 MPG,2,FAIR_PRICE,125.91904,WHITE,ALL_WHEEL_DRIVE,I4,Kia,27963,Sorento,Automatic,6,1,,,7,DEALER,LX AWD,18300.0
219626456,0,SUV / Crossover,2016,22 MPG,634,FAIR_PRICE,145.86885,BLACK,ALL_WHEEL_DRIVE,I4,Kia,30990,Sportage,6-Speed Automatic,4,2,,True,5,DEALER,EX AWD,16919.0
272307127,1,SUV / Crossover,2016,,31,FAIR_PRICE,17.95526,BLACK,ALL_WHEEL_DRIVE,I4,Kia,98192,Sportage,6-Speed Automatic Overdrive,2,1,,True,5,DEALER,LX AWD,10999.0
271717350,0,SUV / Crossover,2012,,42,FAIR_PRICE,123.8442,SILVER,,,Kia,90976,Sorento,Automatic,6,1,,True,,DEALER,EX V6 AWD,10900.0
270818439,0,SUV / Crossover,2019,23 MPG,59,FAIR_PRICE,166.6163,WHITE,ALL_WHEEL_DRIVE,I4,Kia,11703,Sportage,Automatic,3,1,,True,5,DEALER,LX AWD,20388.0
273902898,0,SUV / Crossover,2009,18 MPG,8,FAIR_PRICE,117.059616,UNKNOWN,FOUR_WHEEL_DRIVE,V6,Kia,83151,Borrego,5-Speed Automatic,1,1,,True,7,DEALER,EX V6 4WD,7995.0
274155640,1,SUV / Crossover,2011,,4,FAIR_PRICE,9.115104,BLUE,FRONT_WHEEL_DRIVE,I4,Kia,70989,Sorento,6-Speed Manual Overdrive,2,1,,True,5,DEALER,Base,7991.0
267868221,0,SUV / Crossover,2016,24 MPG,106,FAIR_PRICE,144.242,SILVER,FRONT_WHEEL_DRIVE,I4,Kia,24955,Sportage,6-Speed Automatic,2,1,,True,5,DEALER,LX,14500.0
274154596,0,SUV / Crossover,2016,24 MPG,4,FAIR_PRICE,130.3282,BLUE,FRONT_WHEEL_DRIVE,I4,Kia,45240,Sportage,6-Speed Automatic,2,2,,True,5,DEALER,LX,13136.0
